id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken (min)
0x2320,,,0.0,0.0,0.08,0.08,23:05,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,22
0xc7f,24.0,4.8,17.424114,78.347554,17.474114,78.397554,17:55,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22
0xc5af,30.0,4.1,25.450377,81.834236,25.530377,81.914236,23:35,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,41
0x9c61,23.0,4.8,22.727021,75.884167,22.737021,75.894167,12:05,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,22
0xbde2,39.0,4.4,12.934179,77.615797,13.064179,77.745797,18:45,Cloudy,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,44
0x3c1d,29.0,4.7,26.891191,75.802083,27.021191,75.932083,21:50,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34
0x5811,34.0,4.1,12.284747,76.625861,12.354747,76.695861,22:35,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,39
0x6532,29.0,4.6,0.0,0.0,0.09,0.09,0.791666667,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Urban,35
0xdc79,29.0,4.8,0.0,0.0,0.06,0.06,17:25,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19
0x5599,31.0,4.2,26.911378,75.789034,26.931378,75.809034,09:05,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,33
0x414b,24.0,4.0,19.120083,72.907385,19.250083,73.037385,17:55,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35
0x3066,24.0,4.9,18.546258,73.904337,18.566258,73.924337,09:15,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,17
0xe236,35.0,4.8,27.159795,78.04299,27.269795,78.15299,20:05,Fog,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,48
0x1eb1,,,21.186884,72.793616,21.256884,72.863616,18:45,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,29
0x6ba9,38.0,4.7,12.284747,76.625861,12.324747,76.665861,13:40,Stormy,High,2,Meal,scooter,1.0,No,Urban,26
0xa6b8,32.0,4.9,22.753659,75.903365,22.773659,75.923365,10:10,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27
0x2234,35.0,4.8,11.003008,76.97544,11.013008,76.98544,10:25,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,25
0x84d1,30.0,4.7,13.029198,77.570997,13.039198,77.580997,0.375,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23
0xb8b0,22.0,4.1,17.438263,78.397865,17.458263,78.417865,09:45,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20
0xa2e2,38.0,4.9,22.695207,75.866059,22.775207,75.946059,23:50,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42
0xd659,37.0,4.5,26.482581,80.315628,26.592581,80.425628,19:40,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,36
0xd044,30.0,5.0,19.880256,75.323503,19.930256,75.373503,23:25,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,19
0x8fd6,26.0,4.9,19.176269,72.836721,19.306269,72.966721,20:20,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37
0x4c6c,33.0,4.7,13.005801,80.250744,13.115801,80.360744,23:30,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,38
0xaebe,23.0,4.1,21.186884,72.793616,21.316884,72.923616,20:35,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34
0x1860,33.0,4.5,12.972793,80.249982,13.082793,80.359982,18:50,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30
0x2e05,28.0,4.8,17.431668,78.408321,17.471668,78.448321,12:50,Cloudy,High,1,Meal,scooter,1.0,No,Metropolitian,28
0x1429,24.0,4.8,12.933284,77.615428,12.983284,77.665428,0.833333333,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,23
0x2395,27.0,4.9,21.157735,72.768778,21.237735,72.848778,1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19
0x3672,28.0,4.7,18.53408,73.89852,18.54408,73.90852,09:55,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,23
0xce88,34.0,4.7,9.979363,76.285001,10.029363,76.335001,23:50,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,23
0x88c7,28.0,4.6,21.173493,72.801953,21.193493,72.821953,10:15,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,13
0x6176,,,21.173493,72.801953,21.243493,72.871953,18:25,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33
0xd79e,38.0,4.1,9.979363,76.285001,10.019363,76.325001,13:05,Cloudy,High,1,Drinks,motorcycle,2.0,No,Metropolitian,38
0x4b8d,38.0,4.8,21.183434,72.814492,21.203434,72.834492,09:25,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,18
0xd8f7,20.0,4.6,19.888716,75.321461,19.958716,75.391461,21:55,Windy,Jam,2,Snack,motorcycle,1.0,No,Urban,29
0x3f2d,27.0,4.6,17.431477,78.40035,17.441477,78.41035,09:20,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,19
0x1459,27.0,4.4,12.979166,77.640709,13.069166,77.730709,20:55,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33
0x67e8,23.0,4.7,13.086438,80.220672,13.216439,80.350672,21:50,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,44
0x8af3,26.0,4.9,22.308096,73.167753,22.418096,73.277753,19:35,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25
0x83ac,32.0,4.8,23.369746,85.33982,23.429746,85.39982,17:15,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,18
0xb397,25.0,4.8,12.913041,77.683237,12.933041,77.703237,09:05,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,10
0x72ae,22.0,4.7,18.569156,73.774723,18.629156,73.834723,17:35,Fog,Medium,2,Meal,scooter,1.0,No,Urban,13
0x2861,24.0,4.6,12.970324,77.645748,13.010324,77.685748,14:40,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,17
0x9155,26.0,4.8,22.727021,75.884167,22.747021,75.904167,0.416666667,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,14
0xd416,36.0,4.9,27.163303,78.057044,27.203303,78.097044,13:30,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,25
0x825a,35.0,4.7,0.0,0.0,0.13,0.13,22:45,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
0x4c5,,,18.593481,73.785901,18.683481,73.875901,23:45,Fog,Low,2,Meal,scooter,1.0,No,Urban,31
0x9eb3,23.0,4.9,18.563934,73.915367,18.643935,73.995367,23:25,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21
0xc4dc,33.0,4.1,30.340722,78.060221,30.480722,78.200221,20:25,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,33
0xadfd,36.0,4.2,22.728163,75.884212,22.838163,75.994212,22:25,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,37
0x48dc,33.0,4.8,18.533811,73.899315,18.603811,73.969315,22:50,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,30
0x1d7a,28.0,4.9,21.15276,72.778059,21.16276,72.788059,09:50,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19
0xc97,35.0,4.9,22.311358,73.164798,22.401358,73.254798,22:55,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,26
0x2b66,21.0,4.8,12.972532,77.608179,13.102532,77.738179,19:55,Fog,Jam,2,Meal,scooter,1.0,No,Urban,37
0x5857,36.0,4.7,26.90294,75.793007,26.95294,75.843007,18:35,Stormy,Medium,2,Snack,motorcycle,0.0,No,Urban,27
0xb0ef,38.0,4.6,11.025083,77.015393,11.155083,77.145393,22:50,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,43
0x2431,29.0,4.7,12.323978,76.627961,12.383978,76.687961,22:10,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,17
0xb1eb,21.0,5.0,26.846156,75.8023,26.926156,75.8823,20:10,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22
0x8199,36.0,4.9,18.593481,73.785901,18.723481,73.915901,17:50,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,16
0x85df,39.0,4.7,17.431668,78.408321,17.521668,78.498321,21:25,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21
0x1780,28.0,4.8,22.310329,73.169083,22.320329,73.179083,11:30,Sandstorms,High,1,Buffet,scooter,0.0,No,Metropolitian,22
0xb8d3,25.0,4.6,19.121999,72.908493,19.131999,72.918493,09:05,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,17
0x16c1,,,18.51421,73.838429,18.53421,73.858429,08:25,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,22
0x8a5e,38.0,4.3,22.753839,75.897429,22.783839,75.927429,21:20,Fog,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,39
0x7d63,34.0,4.0,12.299524,76.64262,12.429524,76.77262,23:05,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,36
0x838,,,11.010375,76.95295,11.060375,77.00295,18:40,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25
0x61ad,24.0,4.7,26.910262,75.783013,26.990262,75.863013,23:35,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,28
0x67e5,30.0,4.0,13.064181,80.236442,13.074181,80.246442,10:45,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,32
0xbe5c,29.0,4.8,17.458998,78.500366,17.478998,78.520366,08:50,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20
0xc631,28.0,4.8,19.876219,75.346017,19.896219,75.366017,10:20,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,21
0xc683,36.0,4.8,30.319528,78.040267,30.359528,78.080267,14:35,Fog,High,1,Snack,motorcycle,1.0,No,Metropolitian,30
0xbe5d,37.0,4.5,12.321214,76.621094,12.361214,76.661094,0.625,Sunny,High,1,Snack,scooter,,No,Metropolitian,24
0xdd2a,25.0,4.8,26.481547,80.299775,26.571547,80.389775,19:55,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,25
0x2a84,24.0,4.8,13.044694,80.26147,13.114694,80.33147,22:20,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23
0x31ca,35.0,4.4,13.022394,80.242439,13.042394,80.262439,08:50,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26
0x5c1e,38.0,4.9,19.254567,72.848923,19.304567,72.898923,21:40,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,25
0xd1d9,34.0,4.9,27.163303,78.057044,27.213303,78.107044,22:35,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,18
0x28bd,20.0,4.9,21.149569,72.772697,21.259569,72.882697,22:35,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,21
0x3959,27.0,4.7,18.563934,73.915367,18.603935,73.955367,15:05,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,22
0xbde6,25.0,5.0,12.316967,76.603067,12.356967,76.643067,15:25,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,26
0xab8a,22.0,4.2,11.021278,76.995017,11.031278,77.005017,10:45,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19
0x6e28,33.0,4.7,12.323994,76.626167,12.373994,76.676167,24:05:00,Windy,Low,1,Snack,scooter,1.0,No,Urban,29
0x876d,21.0,4.9,22.761593,75.886362,22.811593,75.936362,21:45,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26
0xb52c,31.0,4.7,22.311603,73.165012,22.391603,73.245012,18:45,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29
0x13e1,36.0,4.3,13.027018,80.254791,13.117018,80.344791,18:50,Cloudy,Medium,1,Buffet,scooter,3.0,No,Metropolitian,44
0xb9fb,24.0,4.9,21.175104,72.804342,21.205104,72.834342,0.791666667,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,15
0xb9a,33.0,4.9,12.284747,76.625861,12.344747,76.685861,22:55,Windy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23
0x8204,27.0,4.7,18.636215,73.751081,18.746215,73.861081,18:35,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27
0xc413,33.0,4.9,10.003064,76.307589,10.043064,76.347589,16:35,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,15
0x690f,37.0,4.6,23.359194,85.325447,23.449194,85.415447,18:25,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,32
0xd903,39.0,4.9,10.028047,76.310019,10.048047,76.330019,10:15,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,28
0x4dc4,36.0,4.6,26.911378,75.789034,26.941378,75.819034,21:05,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,30
0x973b,30.0,5.0,10.96185,76.971082,11.04185,77.051082,19:55,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,38
0xb24c,26.0,4.6,23.371292,85.327872,23.391292,85.347872,11:30,Stormy,High,2,Drinks,electric_scooter,1.0,No,,25
0x682a,20.0,4.9,12.975377,77.696664,13.105377,77.826664,0.958333333,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22
0x24fd,39.0,4.8,18.593481,73.785901,18.633481,73.825901,16:50,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,28
0xa610,33.0,4.4,19.254567,72.848923,19.384567,72.978923,18:45,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,33
0x5dcd,24.0,4.8,17.410371,78.437225,17.520371,78.547225,21:20,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,22
0x3022,37.0,4.1,21.149834,72.778666,21.259834,72.888666,22:15,Fog,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,32
0x14d5,29.0,4.7,19.120083,72.907385,19.190083,72.977385,22:35,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20
0x8416,25.0,4.7,13.022394,80.242439,13.092394,80.312439,17:55,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,24
0xe1ae,34.0,4.3,15.303897,73.914336,15.323897,73.934336,12:15,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,35
0xaea2,36.0,4.8,26.956431,75.776649,27.036431,75.856649,21:50,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,43
0x7f4b,24.0,4.7,17.410371,78.437225,17.480371,78.507225,20:10,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,41
0x7a4c,29.0,4.7,13.086438,80.220672,13.196438,80.330672,0.833333333,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,,27
0x1fac,32.0,4.8,12.906229,77.596791,12.996229,77.686791,22:25,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,42
0x2cb6,25.0,4.7,26.846156,75.8023,26.956156,75.9123,19:55,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20
0x82c7,35.0,4.8,22.761593,75.886362,22.771593,75.896362,0.416666667,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,18
0xbe61,34.0,4.8,0.0,0.0,0.03,0.03,22:40,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,22
0xcd06,23.0,4.5,27.161694,78.034714,27.211694,78.084714,17:25,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,17
0x1770,38.0,4.7,0.0,0.0,0.02,0.02,09:10,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,16
0x693c,24.0,4.6,12.334022,76.618203,12.414022,76.698203,22:55,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,27
0x1b84,23.0,5.0,18.593481,73.785901,18.633481,73.825901,16:30,Sunny,Medium,1,Drinks,motorcycle,1.0,,Metropolitian,10
0x2e12,35.0,4.8,12.978453,77.643685,13.008453,77.673685,22:45,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21
0xc2f3,24.0,4.6,27.163303,78.057044,27.303303,78.197044,18:20,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27
0x465a,25.0,4.5,21.185047,72.80859,21.205047,72.82859,10:45,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,10
0x491a,32.0,4.9,12.334022,76.618203,12.354022,76.638203,11:45,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,20
0x376f,38.0,4.6,19.103249,72.846749,19.113249,72.856749,10:45,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21
0x38b4,32.0,4.6,17.438263,78.397865,17.508263,78.467865,23:45,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,19
0xd9eb,21.0,4.6,30.328174,78.049117,30.438174,78.159117,23:35,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23
0xd7da,35.0,4.5,26.474133,80.3481,26.614133,80.4881,22:55,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,28
0x5c6b,36.0,4.6,21.149669,72.772629,21.259669,72.882629,20:50,Cloudy,Jam,0,Snack,motorcycle,3.0,No,Urban,50
0x4978,36.0,4.5,18.994049,72.825203,19.044049,72.875203,18:35,Fog,Medium,1,Meal,scooter,1.0,No,Urban,16
0x10b1,33.0,4.6,17.41233,78.449654,17.48233,78.519654,18:10,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Urban,39
0x4c25,37.0,4.6,18.994049,72.825203,19.054049,72.885203,21:10,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,15
0xbef6,,,-30.361281,-78.068022,30.381281,78.088022,0.5,,,3,Meal,electric_scooter,1.0,No,Metropolitian,38
0xf10,32.0,4.9,17.431477,78.40035,17.511477,78.48035,22:35,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25
0xb55e,34.0,4.5,12.972793,80.249982,13.102793,80.379982,20:25,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,43
0x75e,,,17.440827,78.393391,17.520827,78.473391,18:55,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,34
0x71c3,36.0,4.2,21.175975,72.795503,21.195975,72.815503,09:30,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25
0x4f10,22.0,4.7,19.120083,72.907385,19.140083,72.927385,08:40,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,19
0xba6e,31.0,4.8,12.913041,77.683237,12.923041,77.693237,10:20,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,16
0xb6b2,27.0,4.8,10.994136,76.963303,11.054136,77.023303,22:30,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16
0x413b,26.0,4.7,12.299524,76.64262,12.329524,76.67262,21:55,Stormy,Jam,1,Buffet,motorcycle,,,Urban,11
0x5270,38.0,4.5,11.021278,76.995017,11.081278,77.055017,23:20,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,22
0x11f3,25.0,5.0,12.299524,76.64262,12.389524,76.73262,20:40,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,39
0x7cda,38.0,4.3,22.760072,75.892574,22.890072,76.022574,23:10,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,37
0x849b,23.0,4.6,12.311072,76.654878,12.381072,76.724878,20:10,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35
0xbcf,,,17.451976,78.385883,17.511976,78.445883,18:30,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,23
0x7362,22.0,4.8,23.371292,85.327872,23.401292,85.357872,0.916666667,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35
0x757a,37.0,5.0,13.049645,80.242268,13.159645,80.352268,23:35,Windy,Low,2,Drinks,scooter,0.0,No,Urban,19
0x52f4,22.0,4.6,17.431477,78.40035,17.441477,78.41035,11:35,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Urban,15
0xa318,36.0,4.8,21.186608,72.794136,21.296608,72.904136,18:50,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,35
0x879b,39.0,4.6,17.426228,78.407495,17.456228,78.437495,23:40,Fog,Low,1,Meal,scooter,1.0,No,Urban,17
0x44f6,29.0,4.3,22.751857,75.866699,22.821857,75.936699,0.833333333,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,42
0xd517,24.0,4.8,22.552672,88.352885,22.592672,88.392885,13:10,Windy,High,1,Meal,motorcycle,1.0,No,Urban,20
0x4c91,39.0,4.1,17.433809,78.386744,17.503809,78.456744,17:35,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,31
0x5f7e,29.0,4.9,12.98041,77.640489,13.01041,77.670489,18:30,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,18
0x646d,26.0,4.9,26.902908,75.792934,26.942908,75.832934,17:15,Sandstorms,Medium,1,Meal,scooter,0.0,No,Metropolitian,21
0xa28,,,22.745049,75.892471,22.835049,75.982471,21:35,,,3,Meal,bicycle,1.0,No,Metropolitian,29
0xba3e,39.0,4.3,0.0,0.0,0.13,0.13,21:30,Cloudy,Jam,1,Drinks,motorcycle,,No,Metropolitian,40
0x912c,27.0,4.7,17.41233,78.449654,17.48233,78.519654,19:40,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21
0x76e0,24.0,4.9,0.0,0.0,0.01,0.01,09:25,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,14
0xd610,36.0,4.6,0.0,0.0,0.01,0.01,11:55,Windy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,28
0x50f6,26.0,4.8,19.207222,72.972281,19.317222,73.082281,22:45,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,15
0x65a6,24.0,5.0,18.520016,73.830547,18.590016,73.900547,19:55,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,19
0xc52f,34.0,4.7,30.335259,78.053162,30.355259,78.073162,10:30,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23
0x467f,28.0,4.8,13.058616,80.264151,13.078616,80.284151,08:50,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21
0x3912,21.0,4.5,19.120083,72.907385,19.230083,73.017385,20:20,Sandstorms,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,19
0x55a9,29.0,4.6,23.351058,85.325731,23.391058,85.365731,0.541666667,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,18
0xda3f,33.0,4.9,0.0,0.0,0.02,0.02,11:35,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27
0x6ec4,35.0,4.8,11.024839,77.007003,11.064839,77.047003,16:25,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,18
0x3850,32.0,4.6,22.695207,75.866059,22.735207,75.906059,16:45,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,28
0xa648,25.0,4.8,22.751857,75.866699,22.781857,75.896699,18:05,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29
0x5233,28.0,4.9,21.185047,72.80859,21.195047,72.81859,08:25,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,23
0xcc30,21.0,5.0,26.471529,80.313458,26.611529,80.453458,23:25,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,14
0xa14c,32.0,4.7,11.010375,76.95295,11.140375,77.08295,21:40,Sandstorms,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,42
0x4fc,,,-13.044694,-80.26147,13.174694,80.39147,0.958333333,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,15
0x606b,31.0,4.4,21.160437,72.774209,21.240437,72.854209,17:40,Stormy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,41
0xab4f,30.0,4.7,18.536562,73.896485,18.546562,73.906485,0.375,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,16
0x7e26,25.0,4.8,19.221315,72.862381,19.291315,72.932381,23:55,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,21
0x5e87,28.0,4.3,12.972161,77.596014,13.042161,77.666014,20:20,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34
0xe10b,37.0,4.7,25.457116,81.859682,25.497116,81.899682,13:40,Sandstorms,High,2,Meal,electric_scooter,0.0,No,Metropolitian,25
0xab33,27.0,4.9,12.906229,77.596791,12.986229,77.676791,23:40,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,20
0x1e94,34.0,4.8,12.3085,76.665808,12.3285,76.685808,10:20,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,18
0xb83d,21.0,4.5,18.536718,73.830327,18.596719,73.890327,17:25,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,24
0x4779,36.0,4.8,18.51421,73.838429,18.64421,73.968429,17:50,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,24
0x8b2d,21.0,4.8,12.323194,76.630583,12.413194,76.720583,23:15,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,16
0x7e84,36.0,4.8,0.0,0.0,0.08,0.08,22:30,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15
0xc148,24.0,4.1,27.163303,78.057044,27.173303,78.067044,10:55,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,16
0xd3c,36.0,5.0,17.422819,78.449578,17.452819,78.479578,17:40,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24
0x7671,39.0,4.9,12.299524,76.64262,12.319524,76.66262,10:50,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,23
0xe1ac,26.0,4.6,15.51315,73.78346,15.64315,73.91346,17:35,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,37
0x4f6,,,-11.003681,-76.975525,11.073681,77.045525,18:35,,,3,Meal,bicycle,0.0,No,,20
0x3d52,34.0,4.9,17.426228,78.407495,17.466228,78.447495,14:30,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,32
0xbc90,30.0,4.8,22.761593,75.886362,22.851593,75.976362,19:05,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,25
0x9697,31.0,4.6,11.024839,77.007003,11.094839,77.077003,0.791666667,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26
0x9376,35.0,4.7,19.176269,72.836721,19.216269,72.876721,15:05,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,21
0x729b,36.0,4.5,22.311844,73.165081,22.361844,73.215081,20:30,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26
0x8545,30.0,4.4,11.024839,77.007003,11.104839,77.087003,1,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,33
0x5c02,24.0,4.7,22.745049,75.892471,22.795049,75.942471,23:05,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,12
